time_sec,mission_state,lidar_state,target_class,confidence,bird_confirmed,sound_state,safety_state,image_count,gt_used_for_decision
12.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=4 cluster=0 tf_ok=False fallback_allowed=False decision_allowed=True,unknown,0.0,false,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,314,false
13.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=20 cluster=20 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,351,false
14.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=42 cluster=42 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,380,false
15.000000000000002,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=60 cluster=60 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,408,false
16.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=100 cluster=64 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,443,false
17.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=122 cluster=122 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,475,false
18.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=220 cluster=220 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,505,false
19.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=208 cluster=208 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,532,false
20.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=236 cluster=236 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,565,false
21.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=326 cluster=326 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,595,false
22.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,TARGET_OK source=lidar_cluster moving=True speed=2.06 detector_mode=lidar provenance=lidar raw=80000 roi=180 cluster=180 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,622,false
23.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=30 cluster=30 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,652,false
24.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=2 cluster=0 tf_ok=False fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,680,false
25.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=4 cluster=0 tf_ok=False fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,710,false
26.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=82 cluster=78 tf_ok=True fallback_allowed=False decision_allowed=True,unknown,0.0,false,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,746,false
27.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=16 cluster=16 tf_ok=True fallback_allowed=False decision_allowed=True,unknown,0.0,false,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,777,false
28.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=102 cluster=86 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,805,false
29.000000000000004,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,WAITING_CLUSTER pointcloud_received=true detector_mode=lidar provenance=lidar raw=80000 roi=0 cluster=0 tf_ok=False fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,835,false
30.000000000000004,TARGET_CLASSIFICATION_WAIT mode=AUTO nav_goal=NONE,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=22 cluster=22 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,SIMULATED_DETERRENT_SOUND_TASK sound_type=GAZEBO_SIMULATED_SOUND_EVENT enable_sound_output=false legal_safety_note=stub_only,AUTO_PASS SCAN_DISABLED_TEST_ONLY,864,false
31.000000000000004,SOUND_TASK_RUNNING mode=AUTO nav_goal=NONE,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=2 cluster=0 tf_ok=False fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,SOUND_TASK_RUNNING enable_sound_output=False,AUTO_PASS SCAN_DISABLED_TEST_ONLY,893,false
32.0,SOUND_TASK_DONE mode=AUTO nav_goal=NONE,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=122 cluster=122 tf_ok=True fallback_allowed=False decision_allowed=True,unknown,0.0,false,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,926,false
33.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=292 cluster=258 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,957,false
34.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=512 cluster=444 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,994,false
35.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=574 cluster=452 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1024,false
36.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=558 cluster=422 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1060,false
37.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=546 cluster=348 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1087,false
38.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=640 cluster=466 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1115,false
39.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=662 cluster=500 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1143,false
40.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=656 cluster=434 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1172,false
41.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=708 cluster=554 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1206,false
42.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=588 cluster=554 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1243,false
43.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=402 cluster=402 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1271,false
44.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=356 cluster=356 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1308,false
45.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=354 cluster=354 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1335,false
46.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=280 cluster=280 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1364,false
47.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=162 cluster=162 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1394,false
48.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=180 cluster=180 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1423,false
49.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=218 cluster=218 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1451,false
50.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=270 cluster=270 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1480,false
51.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=212 cluster=212 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1510,false
52.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=178 cluster=178 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1547,false
53.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=242 cluster=242 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1576,false
54.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=190 cluster=190 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1604,false
55.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=274 cluster=274 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1636,false
