time_sec,mission_state,lidar_state,target_class,confidence,bird_confirmed,sound_state,bird_removal_state,removed_bird_count,safety_state,image_count,gt_used_for_decision
15.000000000000002,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=114 cluster=114 tf_ok=True fallback_allowed=False decision_allowed=True,unknown,0.0,false,IDLE_NO_REQUEST,DETECTION_HOLD_STARTED bird=bird_single target_class=bird,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,393,false
16.0,RETURN_TO_INTERRUPTED_WAYPOINT mode=AUTO nav_goal=RETURN_TO_INTERRUPTED_WAYPOINT,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=162 cluster=162 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,DETECTION_HOLD_STARTED bird=bird_single target_class=bird,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,426,false
17.0,PATROL_DWELL mode=AUTO nav_goal=NONE,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=92 cluster=92 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,DETECTION_HOLD_STARTED bird=bird_single target_class=bird,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,454,false
18.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,TARGET_OK source=last_value_hold age=0.40 moving=True speed=0.25 detector_mode=lidar provenance=lidar raw=80000 roi=114 cluster=114 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,DETECTION_HOLD_STARTED bird=bird_single target_class=bird,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,484,false
19.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,TARGET_OK source=lidar_cluster moving=True speed=0.51 detector_mode=lidar provenance=lidar raw=80000 roi=180 cluster=180 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,DETECTION_HOLD_STARTED bird=bird_single target_class=bird,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,516,false
20.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=126 cluster=126 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=10.38,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,546,false
21.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=128 cluster=128 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=12.43,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,580,false
22.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=134 cluster=130 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=14.46,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,612,false
23.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=138 cluster=138 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=16.64,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,637,false
24.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=136 cluster=136 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=18.85,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,680,false
25.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=158 cluster=158 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=21.04,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,709,false
26.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=180 cluster=180 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=23.04,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,735,false
27.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=126 cluster=126 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=25.24,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,763,false
28.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=174 cluster=174 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=27.24,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,791,false
29.000000000000004,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=184 cluster=184 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=29.42,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,819,false
30.000000000000004,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=178 cluster=178 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=31.63,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,849,false
31.000000000000004,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=186 cluster=186 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=33.65,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,878,false
32.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=182 cluster=182 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=35.86,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,913,false
33.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=188 cluster=188 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=37.88,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,939,false
34.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=202 cluster=202 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=40.08,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,968,false
35.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=142 cluster=142 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=42.13,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1003,false
36.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=176 cluster=176 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=44.37,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1032,false
37.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=4 cluster=0 tf_ok=False fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=46.37,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1060,false
38.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=194 cluster=194 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=48.38,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1088,false
39.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=212 cluster=212 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=50.52,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1121,false
40.0,RESUME_PATROL mode=AUTO nav_goal=NONE,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=148 cluster=148 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=52.60,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1147,false
41.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=204 cluster=204 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=54.65,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1185,false
42.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=216 cluster=216 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=56.66,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1218,false
43.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=200 cluster=200 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=58.85,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1248,false
44.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=174 cluster=174 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=60.85,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1281,false
45.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=166 cluster=166 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=62.98,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1308,false
46.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=226 cluster=226 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=64.99,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1338,false
47.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=54 cluster=54 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=67.18,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1367,false
48.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,GT_LOG_ONLY /bird/nearest_pose ignored_for_decision=true detector_mode=lidar provenance=gazebo_gt raw=80000 roi=16 cluster=16 tf_ok=True fallback_allowed=False decision_allowed=True,bird,0.9200000166893005,true,IDLE_NO_REQUEST,WAIT_SOUND_DONE bird=bird_single detected_hold_sec=69.18,1,AUTO_PASS SCAN_DISABLED_TEST_ONLY,1401,false
